Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE1,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2604,Vascular Surgery,Adult,16-64, 0-3 Months,24
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2604,Vascular Surgery,Adult,16-64, 6-9 Months,11
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2604,Vascular Surgery,Adult,65+, 3-6 Months,11
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,7800,Urology,Adult,16-64, 3-6 Months,6
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,8003,Pain Relief,Adult,65+, 0-3 Months,15
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,8003,Pain Relief,Adult,65+, 3-6 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,0300,Dermatology,Adult,16-64,15-18 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,0300,Dermatology,Adult,65+, 0-3 Months,17
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,0300,Dermatology,Adult,65+,18 Months +,136
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,8003,Pain Relief,Adult,16-64,15-18 Months,89
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,8003,Pain Relief,Adult,65+, 9-12 Months,34
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,8400,Chemical Pathology,Adult,16-64, 9-12 Months,11
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,8400,Chemical Pathology,Adult,65+, 0-3 Months,6
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0100,Cardiology,Adult,16-64, 3-6 Months,91
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0100,Cardiology,Adult,16-64, 6-9 Months,86
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0400,Endocrinology,Adult,16-64, 9-12 Months,145
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0400,Endocrinology,Adult,65+,18 Months +,52
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0402,Diabetes Mellitus,Adult,16-64, 3-6 Months,25
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0402,Diabetes Mellitus,Adult,16-64,12-15 Months,3
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0402,Diabetes Mellitus,Adult,16-64,15-18 Months,6
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0402,Diabetes Mellitus,Adult,65+, 9-12 Months,3
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Adult,65+, 0-3 Months,10
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Adult,65+, 3-6 Months,8
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0700,Gastro-Enterology,Adult,65+, 6-9 Months,4
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0900,Geriatric Medicine,Adult,65+, 0-3 Months,97
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0900,Geriatric Medicine,Adult,65+, 6-9 Months,7
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,0900,Geriatric Medicine,Adult,65+,18 Months +,1
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1503,Gynaecology,Adult,16-64, 9-12 Months,11
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1503,Gynaecology,Adult,16-64,15-18 Months,8
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1800,Orthopaedics,Adult,0-15, 0-3 Months,5
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,16-64, 0-3 Months,3
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,16-64, 3-6 Months,41
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,16-64, 6-9 Months,54
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,16-64,12-15 Months,37
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,16-64,18 Months +,68
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Adult,65+, 9-12 Months,7
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2604,Vascular Surgery,Adult,16-64, 3-6 Months,26
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,7800,Urology,Adult,16-64, 0-3 Months,85
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,7800,Urology,Adult,65+, 3-6 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,0300,Dermatology,Adult,16-64, 0-3 Months,28
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,0300,Dermatology,Adult,16-64,18 Months +,521
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,0300,Dermatology,Child,0-15,18 Months +,92
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,16-64, 3-6 Months,32
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,16-64,12-15 Months,13
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,65+, 9-12 Months,8
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,16-64, 3-6 Months,19
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,16-64,12-15 Months,12
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,16-64,15-18 Months,6
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,65+, 9-12 Months,8
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,16-64, 9-12 Months,106
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,65+,18 Months +,6
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1700,Ophthalmology,Adult,65+,18 Months +,9
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Child,0-15, 9-12 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Adult,16-64, 0-3 Months,3
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Adult,16-64, 6-9 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Adult,16-64,12-15 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Child,0-15, 3-6 Months,126
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Child,0-15, 6-9 Months,122
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Child,0-15,15-18 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Adult,65+, 0-3 Months,169
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,8
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1503,Gynaecology,Adult,16-64, 6-9 Months,20
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1503,Gynaecology,Adult,16-64,12-15 Months,5
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1800,Orthopaedics,Adult,16-64, 0-3 Months,57
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,16-64,15-18 Months,33
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,65+, 3-6 Months,1
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,65+, 6-9 Months,2
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,65+, 9-12 Months,2
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,65+,18 Months +,1
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Adult,65+, 3-6 Months,11
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,7800,Urology,Adult,65+, 0-3 Months,40
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,8003,Pain Relief,Adult,16-64, 3-6 Months,3
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,16-64, 0-3 Months,32
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,16-64, 6-9 Months,27
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,16-64, 9-12 Months,13
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,16-64,18 Months +,16
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,65+, 3-6 Months,19
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,65+,12-15 Months,8
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,16-64, 0-3 Months,20
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,16-64, 6-9 Months,22
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,16-64, 9-12 Months,17
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,65+, 3-6 Months,7
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,65+,12-15 Months,3
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,16-64,18 Months +,92
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,65+, 0-3 Months,28
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,65+, 3-6 Months,17
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,65+, 6-9 Months,22
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,65+, 9-12 Months,14
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,65+,12-15 Months,5
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1700,Ophthalmology,Adult,16-64, 6-9 Months,3
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1700,Ophthalmology,Child,0-15, 0-3 Months,20
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,16-64,15-18 Months,2
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,65+, 3-6 Months,4
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,65+, 6-9 Months,5
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,65+, 9-12 Months,4
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,65+,12-15 Months,3
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Child,0-15, 0-3 Months,236
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Child,0-15, 0-3 Months,101
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Child,0-15, 3-6 Months,101
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Child,0-15, 9-12 Months,34
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Adult,16-64,18 Months +,141
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Adult,65+, 0-3 Months,179
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Adult,65+, 3-6 Months,139
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Adult,65+, 6-9 Months,86
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Adult,65+, 9-12 Months,79
30/01/2020,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,0100,Cardiology,Adult,16-64, 6-9 Months,96
30/01/2020,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,0100,Cardiology,Adult,16-64,12-15 Months,40
30/01/2020,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,0100,Cardiology,Adult,65+,15-18 Months,30
30/01/2020,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,1100,Haematology,Adult,16-64, 0-3 Months,6
30/01/2020,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,1100,Haematology,Adult,16-64, 3-6 Months,4
30/01/2020,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,1503,Gynaecology,Adult,16-64, 0-3 Months,94
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1503,Gynaecology,Adult,16-64,18 Months +,2
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1503,Gynaecology,Adult,65+, 3-6 Months,1
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1503,Gynaecology,Adult,65+,15-18 Months,1
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1700,Ophthalmology,Adult,65+, 0-3 Months,16
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,15
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2100,Psychiatry,Adult,16-64, 9-12 Months,61
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Adult,16-64, 3-6 Months,58
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Adult,16-64,12-15 Months,1
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Adult,65+, 0-3 Months,18
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2600,General Surgery,Adult,65+, 6-9 Months,7
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2604,Vascular Surgery,Adult,65+, 0-3 Months,18
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,2604,Vascular Surgery,Adult,65+, 6-9 Months,5
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,8000,Anaesthetics,Adult,16-64, 0-3 Months,5
30/01/2020,Ireland East Hospital Group,0101,St. Columcille's Hospital,8003,Pain Relief,Adult,16-64, 0-3 Months,21
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,65+, 0-3 Months,18
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,65+, 6-9 Months,13
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,65+,15-18 Months,5
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1100,Haematology,Adult,65+,18 Months +,5
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,65+, 0-3 Months,8
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,65+, 6-9 Months,8
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1300,Neurology,Adult,65+,15-18 Months,2
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,16-64, 0-3 Months,322
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,16-64, 3-6 Months,319
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,16-64, 6-9 Months,262
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,16-64,12-15 Months,57
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Adult,16-64,15-18 Months,49
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Child,0-15, 0-3 Months,10
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Child,0-15, 3-6 Months,4
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1503,Gynaecology,Child,0-15,15-18 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1700,Ophthalmology,Adult,16-64, 0-3 Months,14
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1700,Ophthalmology,Adult,16-64, 3-6 Months,5
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1700,Ophthalmology,Child,0-15, 3-6 Months,4
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,16-64, 3-6 Months,14
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,16-64,12-15 Months,5
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,65+, 0-3 Months,7
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Adult,65+,15-18 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Child,0-15, 3-6 Months,3
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1800,Orthopaedics,Child,0-15, 6-9 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Adult,16-64, 9-12 Months,1
30/01/2020,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,1900,Paediatrics,Child,0-15, 9-12 Months,31
