Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,110
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,18
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,900,Geriatric Medicine,Day Case,Adult,16-64,  6-9 Months,1
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,1
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,1
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,9
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,4
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,1
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,9
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
26/04/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,398
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,334
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,244
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,77
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,17
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,6
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,5
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,133
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,88
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,60
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,16
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,4
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,1
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,1
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Inpatient,Adult,16-64,  0-3 Months,2
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Inpatient,Adult,16-64,  6-9 Months,1
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,2
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,1
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,160
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,92
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,55
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,19
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,7
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,5
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,50
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,38
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,17
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,4
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
26/04/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,1
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,1
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,2
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,1
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,4
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,2
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,2
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,1
26/04/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,87
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,36
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,4
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,29
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,13
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Child,0-15,  0-3 Months,1
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,66
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,17
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,36
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,12
26/04/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Inpatient,Adult,65+,  0-3 Months,1
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,59
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,1
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,11
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
26/04/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,5000,General Medicine,Inpatient,Adult,16-64,  3-6 Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,79
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,47
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,9
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,2
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,37
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,24
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,3
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,2
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,131
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,83
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,50
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,30
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,24
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,18
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,18+ Months,8
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,49
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,20
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,18
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,6
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,4
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,6
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,2
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,4
26/04/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,2
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,83
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,72
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,38
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,9
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,22
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,14
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,14
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,5
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,72
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,11
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,4
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,1
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,15
26/04/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,2
26/04/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,4
26/04/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,4
26/04/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,6
26/04/2018,Ireland East Hospital Group,908,Mater Misericordiae University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,1
