Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Speciality,Case Type,Adult/Child,Age Profile,Time Bands,Total
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",187
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",53
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",76
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",76
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,60
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,16-64,15-18 Months,2
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",77
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",41
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",24
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+," 9-12 Months",20
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,17
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Day Case,Child,0-15," 0-3 Months",1
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64," 0-3 Months",1
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64," 3-6 Months",1
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64," 6-9 Months",1
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,16-64,12-15 Months,2
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",2
2017-03-30,Saolta University Health Care Group,0800,Galway University Hospital,2600,General Surgery,Inpatient,Adult,65+,12-15 Months,1
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",10
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",2
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",5
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",1
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",1
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,2600,General Surgery,Inpatient,Child,0-15," 0-3 Months",1
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",93
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",47
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64," 6-9 Months",42
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64," 9-12 Months",42
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,16-64,12-15 Months,52
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",47
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+," 3-6 Months",22
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+," 6-9 Months",14
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+," 9-12 Months",15
2017-03-30,Saolta University Health Care Group,0802,Mayo General Hospital,5000,General Medicine,Day Case,Adult,65+,12-15 Months,18
2017-03-30,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",303
2017-03-30,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",137
2017-03-30,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",7
2017-03-30,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",112
2017-03-30,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",59
2017-03-30,Saolta University Health Care Group,0803,Roscommon Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",2
2017-03-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",46
2017-03-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",21
2017-03-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",16
2017-03-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",8
2017-03-30,Saolta University Health Care Group,0919,Portiuncula Hospital,2600,General Surgery,Day Case,Child,0-15," 0-3 Months",1
2017-03-30,Saolta University Health Care Group,0919,Portiuncula Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",3
2017-03-30,Saolta University Health Care Group,0919,Portiuncula Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",2
2017-03-30,Saolta University Health Care Group,0919,Portiuncula Hospital,5000,General Medicine,Day Case,Adult,16-64," 6-9 Months",1
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0000,Small Volume Specialities,Day Case,Adult,16-64," 0-3 Months",1
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0000,Small Volume Specialities,Day Case,Adult,65+," 0-3 Months",1
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",93
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",62
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",51
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64," 9-12 Months",52
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,64
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,2
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",41
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",35
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",19
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+," 9-12 Months",28
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+,12-15 Months,25
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,0700,Gastro-Enterology,Day Case,Adult,65+,15-18 Months,1
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 0-3 Months",101
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 3-6 Months",63
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 6-9 Months",52
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64," 9-12 Months",44
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64,12-15 Months,54
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 0-3 Months",33
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 3-6 Months",17
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 6-9 Months",14
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+," 9-12 Months",9
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,12-15 Months,17
2017-03-30,South/South West Hospital Group,0600,University Hospital Waterford,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+,15-18 Months,1
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",126
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",26
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",37
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",8
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Inpatient,Adult,16-64," 0-3 Months",2
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",3
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",105
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",1
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",48
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Adult,65+," 3-6 Months",1
2017-03-30,South/South West Hospital Group,0607,South Tipperary General Hospital,5000,General Medicine,Day Case,Child,0-15," 0-3 Months",1
2017-03-30,South/South West Hospital Group,0703,Mallow General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 0-3 Months",1
2017-03-30,South/South West Hospital Group,0703,Mallow General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+," 0-3 Months",2
2017-03-30,South/South West Hospital Group,0703,Mallow General Hospital,0000,Small Volume Specialities,Day Case,Adult,65+," 3-6 Months",1
2017-03-30,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",17
2017-03-30,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",3
2017-03-30,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",8
2017-03-30,South/South West Hospital Group,0703,Mallow General Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",1
2017-03-30,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",33
2017-03-30,South/South West Hospital Group,0704,Bantry General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",17
2017-03-30,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",50
2017-03-30,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,16-64," 3-6 Months",9
2017-03-30,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",29
2017-03-30,South/South West Hospital Group,0704,Bantry General Hospital,5000,General Medicine,Day Case,Adult,65+," 3-6 Months",6
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",9
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",1
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",2
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",43
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",15
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64," 6-9 Months",17
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64," 9-12 Months",13
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,5
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",20
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+," 3-6 Months",7
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+," 6-9 Months",5
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+," 9-12 Months",4
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,3
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15," 9-12 Months",2
2017-03-30,South/South West Hospital Group,0724,Cork University Hospital,2600,General Surgery,Day Case,Child,0-15,12-15 Months,1
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",22
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",13
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,0700,Gastro-Enterology,Day Case,Child,0-15," 0-3 Months",1
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64," 0-3 Months",227
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,16-64," 3-6 Months",1
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Day Case,Adult,65+," 0-3 Months",72
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,2600,General Surgery,Inpatient,Adult,65+," 0-3 Months",2
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Day Case,Adult,16-64," 0-3 Months",4
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Day Case,Adult,65+," 0-3 Months",8
2017-03-30,South/South West Hospital Group,0726,Kerry General Hospital,5000,General Medicine,Inpatient,Adult,16-64," 0-3 Months",1
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 0-3 Months",4
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64," 3-6 Months",1
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+," 3-6 Months",3
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0000,Small Volume Specialities,Day Case,Adult,65+," 6-9 Months",1
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,16-64," 0-3 Months",2
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0100,Cardiology,Day Case,Adult,16-64," 3-6 Months",4
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 0-3 Months",120
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 3-6 Months",88
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 6-9 Months",36
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64," 9-12 Months",1
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 0-3 Months",46
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 3-6 Months",14
2017-03-30,South/South West Hospital Group,0913,Mercy University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+," 6-9 Months",10
